710	Santana	1,933,599,979	276,396,587	714	0	4	24	136	31.07.22
711	The Goo Goo Dolls	1,933,399,868	315,062	279	1	3	18	87	07.09.22
712	Aloe Blacc	1,930,856,165	251,730,315	217	0	4	23	68	31.07.22
713	Wham!	1,930,785,286	861,833	36	0	2	10	29	23.08.22
714	Willy William	1,930,491,419	355,230,752	82	1	3	12	28	31.07.22
715	MAX	1,929,553,352	143,407,145	144	0	5	27	85	10.09.22
716	Dierks Bentley	1,923,717,525	173,377,106	153	0	6	28	89	01.08.22
717	The Who	1,923,165,495	0	881	0	6	15	98	11.09.22
718	Granular	1,919,564,121	0	574	0	2	22	95	31.07.22
719	Stefflon Don	1,914,806,534	345,633,899	86	0	6	23	68	18.08.22
720	La Oreja de Van Gogh	1,912,311,819	66,113,877	183	0	3	41	165	31.07.22
721	OMI	1,908,116,986	131,136,335	45	1	2	7	26	31.07.22
722	Alice In Chains	1,902,125,921	171,453	162	0	5	36	102	03.09.22
723	Giveon	1,901,077,447	589,310,224	32	0	4	22	32	12.09.22
724	John Lennon	1,900,843,192	5,769,602	498	0	3	25	94	16.08.22
725	Los Temerarios	1,899,241,961	183,284	322	0	0	63	133	06.08.22
726	Loud Luxury	1,898,927,877	89,734,246	135	0	4	22	44	31.07.22
727	Ghostemane	1,897,237,706	68,873,586	140	0	3	40	109	19.08.22
728	Snow Patrol	1,897,170,969	0	191	0	3	22	100	09.08.22
729	beabadoobee	1,893,281,518	12,412,498	76	1	2	11	63	06.09.22
730	Lee Brice	1,893,216,404	14,898,633	97	0	6	16	74	31.07.22
731	Trevor Daniel	1,893,164,011	207,826,260	50	1	2	15	43	31.07.22
732	James TW	1,892,634,482	8,164,452	44	0	5	20	36	31.07.22
733	Louis Armstrong	1,888,813,523	16,402,469	2,311	0	4	23	144	31.07.22
734	Beret	1,887,419,481	54,947,411	50	0	3	42	49	31.07.22
735	Shania Twain	1,885,781,696	182,041,753	187	0	4	29	104	17.09.22
736	Calle 13	1,883,809,656	131,655,648	81	0	5	34	76	31.07.22
737	Booba	1,880,281,066	678,185,823	247	0	0	54	204	31.07.22
738	Ciara	1,875,900,807	505,417,778	158	0	5	25	89	16.08.22
739	Incubus	1,872,492,242	2,113,242	229	0	3	33	130	31.07.22
740	MØ	1,867,886,470	3,388,886,631	124	0	4	32	83	31.07.22
741	Mon Laferte	1,867,546,187	328,196,750	143	0	4	30	121	31.08.22
742	Conor Maynard	1,867,293,612	371,487,728	137	0	3	39	92	31.07.22
743	Ella Fitzgerald	1,865,209,139	12,514,602	2,120	0	2	31	180	09.08.22
744	Sting	1,864,917,481	294,461,183	495	0	3	24	206	15.08.22
745	Vintage Culture	1,863,460,359	35,304,995	205	0	2	47	139	31.07.22
746	Kevin Roldan	1,860,423,142	479,771,429	147	0	2	40	110	31.07.22
747	Blueface	1,856,041,642	617,180,661	98	0	4	29	76	18.09.22
748	Nat King Cole	1,853,717,658	8,675,904	1,129	0	3	31	120	31.07.22
749	Yo Gotti	1,852,943,310	1,311,194,792	494	0	2	29	136	31.07.22
750	Roxette	1,851,759,389	307,774	468	0	4	22	101	21.09.22
751	Thalia	1,850,952,360	357,387,352	321	0	2	31	127	21.09.22
752	Lady A	1,850,637,526	138,695,513	229	0	5	27	130	31.07.22
753	Two Feet	1,850,083,119	43,492,840	67	0	3	24	57	31.07.22
754	Taio Cruz	1,849,088,545	27,054,116	94	0	4	15	42	19.08.22
755	Old Dominion	1,846,826,397	5,326,630	85	0	7	30	61	09.08.22
756	Dean Martin	1,839,950,779	11,973,306	696	0	5	27	126	31.07.22
757	Oliver Tree	1,839,830,515	47,958,499	63	0	4	32	63	31.08.22
758	John Newman	1,839,265,446	386,221,358	95	0	4	15	63	31.07.22
759	CRO	1,837,987,132	186,326,829	163	0	2	47	132	19.08.22
760	PNAU	1,837,143,273	4,795,294	113	1	3	11	38	18.09.22
761	ANAVITÓRIA	1,836,487,394	247,466,567	79	0	3	44	69	18.09.22
762	Sara Bareilles	1,829,209,796	82,546,640	194	0	5	23	111	15.09.22
763	Burna Boy	1,828,885,997	1,673,448,318	174	0	4	41	104	21.09.22
764	Michael Silverman	1,827,043,186	213,673	972	0	0	54	237	31.07.22
765	Surfaces	1,819,802,511	0	70	0	1	24	67	31.07.22
766	Chayanne	1,817,989,260	144,005,891	236	0	5	30	104	31.07.22
767	a-ha	1,815,725,128	16,092	401	1	1	12	79	31.07.22
768	The Jackson 5	1,814,148,449	2,468,100	347	0	5	12	50	24.08.22
769	Fergie	1,813,098,972	206,140,442	82	0	5	10	43	31.07.22
770	The Pussycat Dolls	1,813,039,711	26,129,902	56	0	5	16	43	02.09.22
771	Leona Lewis	1,808,430,326	58,243,390	116	0	5	17	75	21.09.22
772	Matuê	1,805,676,631	243,428,148	33	0	6	29	33	31.08.22
773	LUDMILLA	1,805,513,880	466,855,357	178	0	2	41	151	21.09.22
774	Natalia Lafourcade	1,805,496,403	936,009,979	183	0	4	34	124	02.09.22
775	Mora	1,805,158,864	348,503,971	76	0	2	31	70	16.08.22
776	Dynoro	1,804,491,187	378,295	18	1	4	9	18	31.07.22
777	Los Tucanes De Tijuana	1,804,035,346	5,231,518	737	0	1	37	204	01.08.22
778	AJ Tracey	1,802,672,139	215,084,250	98	0	6	29	86	21.08.22
779	Sean Kingston	1,798,965,211	150,341,106	142	0	5	16	46	31.07.22
780	Guaynaa	1,797,383,497	132,443,509	64	0	5	19	45	31.07.22
781	Steve Lacy	1,794,556,932	632,508,531	46	0	4	24	46	20.09.22
782	Jon Pardi	1,793,562,040	161,230,228	78	0	5	23	52	05.09.22
783	Seether	1,792,996,253	0	156	0	4	26	127	21.09.22
784	fun.	1,792,718,438	203,986	26	0	3	16	25	31.07.22
785	Ben Howard	1,790,617,769	1,125,328	60	0	4	28	55	20.09.22
786	Tears For Fears	1,785,149,316	2,601,887	219	0	4	11	67	20.09.22
787	Mike Perry	1,784,903,805	26,675,234	54	0	3	22	45	31.07.22
788	Lalo Ebratt	1,773,683,414	84,141,405	60	0	7	16	41	31.07.22
789	Oliver Heldens	1,773,243,390	253,517,935	145	0	3	38	100	31.07.22
790	Martin Solveig	1,772,167,780	8,507,378	246	0	5	17	65	31.07.22
791	Nicki Nicole	1,771,051,853	466,761,461	49	0	3	31	44	16.09.22
792	Darell	1,768,464,822	4,780,307,242	133	0	4	35	95	31.07.22
793	CHVRCHES	1,766,235,284	5,546,013	118	0	2	38	85	14.09.22
794	Julieta Venegas	1,760,785,705	701,911,855	152	0	6	17	86	18.09.22
795	Kylie Minogue	1,760,059,922	122,606,148	906	0	2	36	170	05.09.22
796	Gente De Zona	1,756,631,831	1,403,404,663	126	0	3	21	84	31.07.22
797	Deftones	1,750,174,564	189,667	139	0	2	44	120	19.08.22
798	Melendi	1,749,960,220	190,148,048	184	0	2	41	174	31.07.22
799	Baby Keem	1,748,313,318	64,281,837	51	0	3	26	50	04.09.22
800	DJ Luian	1,747,734,090	2,738,823,311	52	0	4	15	42	31.07.22
801	MKTO	1,746,963,141	14,429,939	29	0	2	15	28	31.07.22
802	IU	1,746,402,412	105,269,252	165	0	4	35	93	20.09.22
803	Mambo Kingz	1,745,059,565	2,499,618,695	37	0	5	11	15	31.07.22
804	Lionel Richie	1,743,379,490	53,528,648	297	0	6	21	71	25.08.22
805	Lil Dicky	1,741,821,934	127,683,917	23	0	5	16	23	31.07.22
806	Intocable	1,741,554,669	20,985,489	317	0	2	36	191	14.08.22
807	Sin Bandera	1,738,742,132	124,804,809	124	0	6	24	92	31.07.22
808	Daya	1,735,378,090	2,131,830,037	45	0	4	20	39	31.07.22
809	Chris Young	1,733,928,126	108,950,594	112	0	4	24	79	31.07.22
810	Tech N9ne	1,733,262,095	664,567,305	451	0	2	31	236	31.07.22
811	Arcade Fire	1,731,328,594	0	113	0	3	48	97	31.07.22
812	Rich Brian	1,728,750,770	625,261,728	57	0	4	37	55	21.09.22
813	Mother Mother	1,726,527,097	83,041	142	0	5	17	104	31.07.22
814	Yusuf / Cat Stevens	1,726,512,987	19,118,011	332	0	5	22	66	16.09.22
815	Kina	1,723,333,633	4,106,807	39	0	3	11	29	31.07.22
816	MAGIC!	1,721,727,530	146,286,450	53	1	2	12	42	31.07.22
817	Greeicy	1,720,259,336	50,335,675	60	0	5	32	54	31.08.22
818	Simple Plan	1,719,642,286	2,131,621	128	0	4	32	93	05.09.22
819	Sofía Reyes	1,719,104,610	226,357,631	61	0	3	20	46	10.09.22
820	Dido	1,718,183,561	5,698,325	195	0	4	14	80	31.07.22
821	Paul Simon	1,715,931,271	75,838,481	370	0	3	22	114	31.07.22
822	Dennis Lloyd	1,715,531,867	0	48	0	3	22	39	31.07.22
823	Alfredo Olivas	1,713,355,709	67,166,813	103	0	3	41	99	31.07.22
824	Wolfgang Amadeus Mozart	1,712,607,320	5,275,689	11,475	0	0	18	273	31.07.22
825	Tiago PZK	1,709,750,883	332,932,512	58	0	4	24	48	26.08.22
826	Pineapple StormTv	1,707,906,194	154,195,292	215	0	3	28	115	31.07.22
827	Tanishk Bagchi	1,707,223,599	724,692,108	146	0	3	37	78	21.09.22
828	DENNIS	1,705,396,553	126,587,183	298	0	4	34	141	31.07.22
829	YUNGBLUD	1,703,601,205	463,620,252	92	0	2	41	65	04.09.22
830	Summer Cem	1,702,570,591	341,863,678	200	0	2	36	123	31.07.22
831	Sade	1,701,116,678	1,452,396	113	0	4	36	104	05.09.22
832	Eslabon Armado	1,699,114,472	13,724,576	90	0	2	37	84	31.07.22
833	Juan Luis Guerra 4.40	1,695,901,682	810,878,616	208	0	2	39	128	16.09.22
834	La Adictiva Banda San José de Mesillas	1,695,830,013	44,189,841	128	0	4	28	72	31.07.22
835	KSI	1,695,358,834	27,838,370	116	0	4	41	90	01.09.22
836	Bullet For My Valentine	1,694,804,867	31,403	177	0	2	43	106	23.08.22
837	Selena	1,693,151,147	2,894,906	149	0	6	27	92	01.09.22
838	Jack Ü	1,685,398,303	956,750	37	0	4	11	30	31.07.22
839	Nina Simone	1,682,102,220	25,050,969	551	0	3	22	139	05.08.22
840	Kollegah	1,676,987,056	109,522,515	569	0	0	41	315	07.08.22
841	Bea Miller	1,675,218,584	1,164,003,726	42	0	4	23	42	18.08.22
842	Nipsey Hussle	1,669,099,192	270,570,506	277	0	3	36	142	31.07.22
843	Cyndi Lauper	1,668,152,364	7,113,334	219	0	3	8	36	15.09.22
844	Juicy J	1,666,667,173	3,759,718,067	450	0	2	35	107	31.07.22
845	Max Richter	1,666,056,201	43,626	992	0	0	21	259	31.07.22
846	Los Bukis	1,665,301,634	7,360,162	252	0	1	50	109	31.07.22
847	Otis Redding	1,664,195,345	150,323,645	337	0	3	20	87	31.07.22
848	Dominic Fike	1,660,702,806	138,302,706	30	0	3	22	30	31.07.22
849	Kungs	1,657,734,274	29,885,479	65	0	3	17	35	31.07.22
850	*NSYNC	1,656,401,553	25,912,106	89	0	5	17	71	18.09.22
851	Jasmine Thompson	1,651,309,359	959,672,838	116	0	3	39	89	31.07.22
852	Willie Nelson	1,649,521,446	312,985,189	1,571	0	4	23	150	31.07.22
853	Tina Turner	1,649,451,408	24,463,747	253	0	6	19	81	24.08.22
854	Yellow Claw	1,646,156,795	88,256,933	263	0	2	32	128	31.07.22
855	Lily Allen	1,643,394,520	348,477,457	115	0	4	23	79	14.08.22
856	will.i.am	1,641,904,383	2,159,351,268	103	0	5	16	46	20.08.22
857	NCT 127	1,638,178,633	47,078,036	138	0	2	44	102	21.09.22
858	Sasha Alex Sloan	1,637,138,656	356,062,491	55	0	3	29	45	13.09.22
859	Dadju	1,636,188,516	459,665,162	112	0	2	43	103	21.09.22
860	Silk Sonic	1,635,262,002	0	11	0	3	11	11	28.08.22
861	deadmau5	1,633,102,099	85,895,158	456	0	1	32	208	31.07.22
862	Benjamin Blümchen	1,632,183,811	0	6,109	0	0	2	45	31.07.22
863	Beastie Boys	1,631,483,593	686,794	307	0	4	23	164	31.07.22
864	Ferrugem	1,630,991,997	316,721,915	171	0	1	38	121	31.07.22
865	Trueno	1,625,212,488	89,783,830	55	0	5	25	44	31.08.22
866	Tom Walker	1,621,938,619	104,229,160	95	0	4	23	60	28.08.22
867	Angus & Julia Stone	1,621,262,836	62,072,067	128	0	3	28	86	31.07.22
868	AURORA	1,620,462,028	392,531,879	105	0	3	36	79	17.09.22
869	Wallows	1,617,420,796	0	50	0	5	28	49	31.07.22
870	Bill Withers	1,616,684,397	423,140,273	120	0	4	11	64	31.07.22
871	Camila	1,614,888,793	118,840,374	100	0	4	23	75	31.07.22
872	The National	1,612,789,597	101,050,937	209	0	1	46	140	10.09.22
873	ZZ Top	1,609,888,997	84,795	279	0	4	17	103	16.09.22
874	KALEO	1,609,214,165	0	29	0	3	19	27	31.07.22
875	Tracy Chapman	1,603,955,839	86,329,695	102	0	4	16	88	18.08.22
876	Mary J. Blige	1,603,823,302	2,072,649,813	395	0	2	26	150	31.07.22
877	Jowell & Randy	1,598,782,161	882,987,056	173	0	3	26	92	31.07.22
878	Brad Paisley	1,594,358,812	80,512,829	233	0	2	37	133	31.07.22
879	The Score	1,590,492,855	2,029,439	66	0	5	28	65	31.07.22
880	Los Enanitos Verdes	1,589,791,667	8,973,461	190	0	4	17	91	14.09.22
881	Gavin James	1,589,066,720	67,835,427	119	0	3	28	83	31.07.22
882	Lenny Kravitz	1,586,945,030	58,520,527	269	0	4	21	105	05.08.22
883	Tungevaag	1,584,806,652	5,391,617	82	0	5	28	57	31.07.22
884	Frédéric Chopin	1,580,987,576	1,163,362	9,790	0	0	20	229	06.08.21
885	Ramin Djawadi	1,576,132,499	494,471	1,024	0	1	33	258	09.08.22
886	Tyler Childers	1,575,879,683	31,875,984	62	0	5	35	58	26.08.22
887	Brett Young	1,574,718,551	18,238,191	70	0	4	19	48	31.07.22
888	BØRNS	1,573,109,788	17,790,746	44	0	3	19	40	31.07.22
889	Audioslave	1,568,164,155	0	72	0	5	19	47	31.07.22
890	Olivia O'Brien	1,567,268,080	1,463,363,938	55	0	3	22	46	05.08.22
891	Sleepy Hallow	1,566,837,791	291,033,854	64	0	2	29	64	31.07.22
892	Banda Los Recoditos	1,564,662,688	19,005,086	252	0	2	30	120	01.08.22
893	Beach House	1,561,213,400	0	107	0	2	33	99	21.09.22
894	Kiiara	1,561,088,103	289,081,952	73	0	3	19	39	04.09.22
895	Mr. Probz	1,559,887,114	237,955,809	36	0	4	11	32	19.09.22
896	Sufjan Stevens	1,559,839,764	48,019,760	439	0	3	16	185	09.09.22
897	Alvaro Soler	1,558,833,906	46,416,870	101	0	4	19	70	31.07.22
898	Pink Sweat$	1,558,351,053	58,475,674	57	0	3	27	53	31.07.22
899	King Von	1,557,609,173	158,906,906	78	0	3	39	75	31.07.22
900	Diego & Victor Hugo	1,557,334,571	23,088,565	139	0	6	23	89	18.09.22
901	Joaquín Sabina	1,554,442,660	130,526,953	348	0	0	42	221	31.07.22
902	Ella Henderson	1,553,412,941	369,125,542	115	0	3	23	60	16.09.22
903	(G)I-DLE	1,552,109,114	4,848,656	68	0	5	18	53	21.09.22
904	Blur	1,551,692,610	20,342	356	0	2	20	93	08.08.22
905	Lil Kleine	1,551,040,492	344,150,827	120	0	0	43	102	21.09.22
906	Ofenbach	1,550,940,003	104,912,624	83	0	4	16	41	31.07.22
907	Cher	1,550,593,905	14,508,452	398	0	3	19	69	20.09.22
908	Lykke Li	1,549,963,169	100,408,098	105	0	4	26	74	31.07.22
909	Skepta	1,545,159,107	1,544,272,815	146	0	2	36	106	12.09.22
910	Falling In Reverse	1,544,740,243	0	65	0	2	38	64	31.07.22
911	Aleman	1,543,845,576	407,519,473	151	0	2	33	134	31.07.22
912	Will Smith	1,542,201,832	22,969,261	90	0	6	15	48	31.07.22
913	Kris Kross Amsterdam	1,540,779,399	11,311,576	45	0	2	15	28	31.07.22
914	Salmo	1,539,540,910	645,180,334	162	0	3	39	104	16.08.22
915	Toby Keith	1,539,260,688	22,035,715	302	0	4	24	91	12.08.22
916	Timbaland	1,538,740,572	2,172,817,649	156	0	5	14	59	09.08.22
917	Snakehips	1,537,501,501	114,181,875	80	0	3	20	56	31.07.22
918	YOASOBI	1,533,599,947	0	28	0	5	18	28	31.07.22
919	ITZY	1,531,845,087	0	70	0	6	22	59	20.09.22
920	Pusha T	1,530,816,646	1,669,008,782	123	0	2	28	74	05.08.22
921	Spice Girls	1,530,766,752	705,376	106	0	4	12	38	05.09.22
922	Río Roma	1,527,525,300	130,932,569	105	0	4	33	85	31.07.22
923	Bo Burnham	1,527,212,746	273,881	103	0	2	35	86	02.09.22
924	Oh Wonder	1,522,982,587	700,789,793	71	0	5	31	64	09.08.22
925	UB40	1,520,229,534	2,093,977	436	0	3	22	83	31.07.22
926	Moby	1,519,804,913	294,525,726	836	0	3	21	181	31.07.22
927	Andrea Bocelli	1,518,057,850	63,860,756	592	0	3	28	171	08.09.22
928	Cash Cash	1,516,224,156	122,082,586	163	0	4	26	70	31.07.22
929	Zendaya	1,514,581,338	742,506,843	42	0	3	9	30	31.07.22
930	Topic	1,514,111,730	995,946,509	70	0	1	15	36	31.07.22
931	John Denver	1,512,762,331	8,472,293	594	0	3	14	93	31.07.22
932	BONES	1,511,219,763	192,510,411	653	0	1	22	219	31.07.22
933	Natiruts	1,510,821,450	21,690,077	216	0	1	37	162	31.07.22
934	TLC	1,510,571,033	235,596,205	173	0	3	9	50	09.09.22
935	Gustavo Cerati	1,509,810,094	204,209,748	163	0	3	34	108	31.07.22
936	LIT killah	1,509,081,134	190,156,783	45	0	2	29	44	28.08.22
937	Alina Baraz	1,506,524,901	29,078,869	76	0	3	29	68	09.08.22
938	Lauren Daigle	1,506,508,915	145,987,139	67	0	3	34	64	31.07.22
939	Official HIGE DANdism	1,506,088,256	0	144	0	4	25	65	31.07.22
940	Pixies	1,505,325,659	0	856	0	3	16	100	04.09.22
941	Dread Mar I	1,503,218,350	37,569,370	160	0	2	28	126	31.07.22
942	Mc Don Juan	1,500,472,460	567,652,551	155	0	3	37	90	31.07.22
943	Thiaguinho	1,498,417,630	225,812,024	249	0	0	47	189	31.07.22
944	Evaluna Montaner	1,495,747,834	133,138,325	46	0	4	6	25	31.07.22
945	Gloria Trevi	1,495,516,110	179,549,001	278	0	2	33	129	21.09.22
946	Capo Plaza	1,494,955,350	798,426,969	78	0	1	41	71	04.09.22
947	MF DOOM	1,494,366,089	102,412,043	424	0	2	30	171	31.07.22
948	Petit Biscuit	1,494,185,761	22,498,758	86	0	1	24	60	31.07.22
949	Maggie Lindemann	1,493,496,341	3,524,930	40	0	2	16	30	21.09.22
950	SCH	1,493,467,421	670,430,516	114	0	0	52	114	21.09.22
951	Gym Class Heroes	1,493,450,694	0	75	0	3	6	29	31.07.22
952	Foreigner	1,489,706,908	358,235	294	0	4	15	62	21.09.22
953	Jeezy	1,485,078,408	1,437,063,010	552	0	2	27	178	31.07.22
954	Talking Heads	1,484,242,370	0	215	0	3	19	110	04.09.22
955	Bruno Martini	1,482,924,670	27,749,916	105	0	4	18	42	26.08.22
956	Supertramp	1,480,511,283	35,955	119	0	4	19	86	23.08.22
957	Hungria Hip Hop	1,480,092,466	71,737,408	68	0	1	41	67	31.07.22
958	Wu-Tang Clan	1,479,460,962	15,206,987	351	0	2	21	130	31.07.22
959	Vince Staples	1,478,107,395	583,523,563	97	0	2	30	92	09.08.22
960	Brantley Gilbert	1,477,281,228	127,058,982	117	0	2	33	88	31.07.22
961	Tori Kelly	1,473,981,175	564,051,955	98	0	3	27	83	04.09.22
962	Counting Crows	1,473,624,597	4,503,425	192	0	3	14	76	15.08.22
963	Marracash	1,472,923,263	534,687,416	196	0	0	44	117	20.08.22
964	Andrés Calamaro	1,463,467,941	169,406,253	521	0	2	21	161	05.09.22
965	Tom Petty and the Heartbreakers	1,463,007,847	3,703,828	248	0	3	16	89	03.09.22
966	Hombres G	1,461,546,570	65,545,893	275	0	3	17	114	31.07.22
967	Lupe Fiasco	1,458,913,538	284,182,379	182	0	3	20	126	20.09.22
968	$NOT	1,456,594,009	110,324,095	58	0	3	22	58	31.07.22
969	Upchurch	1,451,882,160	160,013,519	245	0	0	32	216	31.07.22
970	Canserbero	1,451,762,300	20,576,666	88	0	3	38	86	06.08.22
971	ZHU	1,450,364,098	53,933,968	120	0	2	33	87	31.07.22
972	Cristian Castro	1,449,606,688	171,308,397	236	0	3	25	112	31.07.22
973	Megadeth	1,449,001,793	785,779	419	0	2	23	187	14.09.22
974	D-Block Europe	1,448,961,530	94,674,597	150	0	0	37	146	22.08.22
975	Bryce Vine	1,444,948,521	4,590,271	81	0	4	24	59	31.07.22
976	Gustavo Mioto	1,444,828,975	72,447,438	119	0	4	29	73	31.07.22
977	Showtek	1,441,997,312	69,934,802	267	0	2	21	83	31.07.22
978	Pabllo Vittar	1,440,938,225	307,806,312	125	0	2	34	71	24.08.22
979	Kelly Rowland	1,439,718,750	614,405,577	126	0	3	13	49	16.08.22
980	The All-American Rejects	1,439,069,693	0	86	0	4	9	61	31.07.22
981	Jack & Jack	1,438,739,447	45,772,171	43	0	2	15	41	31.07.22
982	NIKI	1,438,350,024	232,197,218	55	0	5	26	53	20.09.22
983	Ben&Ben	1,437,489,824	17,825,818	57	0	4	30	53	31.08.22
984	The Head And The Heart	1,436,917,213	0	95	0	4	23	69	31.07.22
985	ONE OK ROCK	1,436,289,806	2,588,340	129	0	1	47	113	10.09.22
986	Melim	1,435,884,104	89,883,469	85	0	3	30	69	26.08.22
987	PLK	1,433,642,649	211,172,126	121	0	0	39	115	21.09.22
988	Jacquees	1,433,486,084	297,096,889	120	0	2	22	99	13.09.22
989	RÜFÜS DU SOL	1,431,266,723	11,103,276	148	0	2	32	93	31.07.22
990	Young the Giant	1,429,779,508	0	78	0	3	27	62	26.08.22
991	Gemitaiz	1,429,778,231	704,443,260	174	0	1	38	137	31.07.22
992	Central Cee	1,428,646,963	8,720,636	49	0	5	26	48	20.09.22
993	Empire of the Sun	1,428,482,992	230,676,529	108	0	3	13	56	31.07.22
994	Alanis Morissette	1,426,836,551	494,969	300	0	3	20	106	16.09.22
995	Icona Pop	1,426,680,056	222,797,489	121	0	3	18	63	31.07.22
996	Dustin Lynch	1,426,154,511	11,048,052	83	0	4	17	66	07.08.22
997	The Temptations	1,425,942,696	64,781,659	732	0	3	12	58	05.08.22
998	Simone & Simaria	1,425,339,491	238,959,423	122	0	4	24	84	31.08.22
999	Gotye	1,424,591,618	10,576,378	46	1	1	9	21	31.07.22
1000	Duke Dumont	1,422,096,182	24,622,115	121	0	2	16	53	31.07.22
