Too Much Paranoias;Q: Are We Not Men? A: We Are Devo!;Devo;data/lyrics/Devo-too-much-paranoias.txt
Gut Feeling / (Slap Your Mammy);Q: Are We Not Men? A: We Are Devo!;Devo;data/lyrics/Devo-gut-feeling-slap-your-mammy.txt
Come Back Jonee;Q: Are We Not Men? A: We Are Devo!;Devo;data/lyrics/Devo-come-back-jonee.txt
Sloppy (I Saw My Baby Gettin');Q: Are We Not Men? A: We Are Devo!;Devo;data/lyrics/Devo-sloppy-i-saw-my-baby-gettin.txt
Shrivel-Up;Q: Are We Not Men? A: We Are Devo!;Devo;
Astronomy Domine;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-astronomy-domine.txt
Lucifer Sam;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-lucifer-sam.txt
Matilda Mother;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-matilda-mother.txt
Flaming;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-flaming.txt
Pow R. Toc H.;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-pow-r-toc-h.txt
Take Up Thy Stethoscope and Walk;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-take-up-thy-stethoscope-and-walk.txt
Interstellar Overdrive;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-interstellar-overdrive.txt
The Gnome;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-the-gnome.txt
Chapter 24;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-chapter-24.txt
The Scarecrow;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-the-scarecrow.txt
Bike;The Piper at the Gates of Dawn;Pink Floyd;data/lyrics/Pink-floyd-bike.txt
Chameleon;Head Hunters;Herbie Hancock;data/lyrics/Herbie-hancock-chameleon.txt
Watermelon Man;Head Hunters;Herbie Hancock;data/lyrics/Herbie-hancock-watermelon-man.txt
Sly;Head Hunters;Herbie Hancock;data/lyrics/Herbie-hancock-sly.txt
Vein Melter;Head Hunters;Herbie Hancock;data/lyrics/Herbie-hancock-vein-melter.txt
Blowin' in the Wind;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-blowin-in-the-wind.txt
Girl from the North Country;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-girl-from-the-north-country.txt
Masters of War;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-masters-of-war.txt
Down the Highway;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-down-the-highway.txt
Bob Dylan's Blues;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-bob-dylans-blues.txt
A Hard Rain's A-Gonna Fall;The Freewheelin' Bob Dylan;Bob Dylan;
Don't Think Twice, It's All Right;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-dont-think-twice-its-all-right.txt
Bob Dylan's Dream;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-bob-dylans-dream.txt
Oxford Town;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-oxford-town.txt
Talkin' World War III Blues;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-talkin-world-war-iii-blues.txt
Corrina, Corrina;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-corrina-corrina.txt
Honey, Just Allow Me One More Chance;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-honey-just-allow-me-one-more-chance.txt
I Shall Be Free;The Freewheelin' Bob Dylan;Bob Dylan;data/lyrics/Bob-dylan-i-shall-be-free.txt
Talkin' Bout a Revolution;Tracy Chapman;Tracy Chapman;
Fast Car;Tracy Chapman;Tracy Chapman;data/lyrics/Tracy-chapman-fast-car.txt
Across the Lines;Tracy Chapman;Tracy Chapman;
Behind the Wall;Tracy Chapman;Tracy Chapman;
Baby Can I Hold You;Tracy Chapman;Tracy Chapman;data/lyrics/Tracy-chapman-baby-can-i-hold-you.txt
Mountains O' Things;Tracy Chapman;Tracy Chapman;
She's Got Her Ticket;Tracy Chapman;Tracy Chapman;data/lyrics/Tracy-chapman-shes-got-her-ticket.txt
Why?;Tracy Chapman;Tracy Chapman;
For My Lover;Tracy Chapman;Tracy Chapman;data/lyrics/Tracy-chapman-for-my-lover.txt
If Not Now...;Tracy Chapman;Tracy Chapman;data/lyrics/Tracy-chapman-if-not-now.txt
For You;Tracy Chapman;Tracy Chapman;data/lyrics/Tracy-chapman-for-you.txt
Coat of Many Colors;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-coat-of-many-colors.txt
Traveling Man;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-traveling-man.txt
My Blue Tears;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-my-blue-tears.txt
If I Lose My Mind;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-if-i-lose-my-mind.txt
The Mystery Of The Mystery;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-the-mystery-of-the-mystery.txt
She Never Met A Man (She Didn't Like);Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-she-never-met-a-man-she-didnt-like.txt
Early Morning Breeze;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-early-morning-breeze.txt
The Way I See You;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-the-way-i-see-you.txt
Here I Am;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-here-i-am.txt
A Better Place To Live;Coat of Many Colors;Dolly Parton;data/lyrics/Dolly-parton-a-better-place-to-live.txt
Dreamland - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-dreamland.txt
Help Me - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-help-me.txt
Amelia - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-amelia.txt
All I Want - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-all-i-want.txt
Coyote - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-coyote.txt
River - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-river.txt
Both Sides Now - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-both-sides-now.txt
Our House - Live;The Hissing of Summer Lawns;Joni Mitchell;
A Case Of You - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-a-case-of-you.txt
Down To You - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-down-to-you.txt
Blue - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-blue.txt
Court And Spark - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-court-and-spark.txt
Nothing Can Be Done - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-nothing-can-be-done.txt
The Magdalene Laundries - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-the-magdalene-laundries.txt
Woodstock - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-woodstock-live.txt
Big Yellow Taxi - Live;The Hissing of Summer Lawns;Joni Mitchell;data/lyrics/Joni-mitchell-big-yellow-taxi-live.txt
Move Over;Pearl;Janis Joplin;data/lyrics/Janis-joplin-move-over.txt
Cry Baby;Pearl;Janis Joplin;data/lyrics/Janis-joplin-cry-baby.txt
A Woman Left Lonely;Pearl;Janis Joplin;data/lyrics/Janis-joplin-a-woman-left-lonely.txt
Half Moon;Pearl;Janis Joplin;data/lyrics/Janis-joplin-half-moon.txt
Buried Alive In the Blues;Pearl;Janis Joplin;data/lyrics/Janis-joplin-buried-alive-in-the-blues.txt
My Baby;Pearl;Janis Joplin;data/lyrics/Janis-joplin-my-baby.txt
Me and Bobby McGee;Pearl;Janis Joplin;data/lyrics/Janis-joplin-me-and-bobby-mcgee.txt
Mercedes Benz;Pearl;Janis Joplin;data/lyrics/Janis-joplin-mercedes-benz.txt
Trust Me;Pearl;Janis Joplin;data/lyrics/Janis-joplin-trust-me.txt
Get It While You Can;Pearl;Janis Joplin;data/lyrics/Janis-joplin-get-it-while-you-can.txt
Happy Birthday, John (Happy Trails);Pearl;Janis Joplin;data/lyrics/Janis-joplin-happy-birthday-john-happy-trails.txt
Me and Bobby McGee - Demo Version;Pearl;Janis Joplin;data/lyrics/Janis-joplin-me-and-bobby-mcgee-demo-version.txt
Move Over - Alternate Version;Pearl;Janis Joplin;data/lyrics/Janis-joplin-move-over-alternate-version.txt
Cry Baby - Alternate Version;Pearl;Janis Joplin;data/lyrics/Janis-joplin-cry-baby-alternate-version.txt
My Baby - Alternate Version;Pearl;Janis Joplin;data/lyrics/Janis-joplin-my-baby-alternate-version.txt
Pearl - Instrumental;Pearl;Janis Joplin;data/lyrics/Janis-joplin-pearl-instrumental.txt
Tell Mama - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-tell-mama.txt
Half Moon - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-half-moon.txt
Move Over - Live at McMahon Stadium, Calgary, Canada - July 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-move-over.txt
Maybe - Live at Winnipeg Stadium, Winnipeg, Canada - July 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-maybe.txt
Summertime - Live at Winnipeg Stadium, Winnipeg, Canada - July 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-summertime.txt
Little Girl Blue - Live at McMahon Stadium, Calgary, Canada - July 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-little-girl-blue.txt
That's Rock 'n Roll - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;
Try (Just a Little Bit Harder) - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-try.txt
Kozmic Blues - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-kozmic-blues.txt
Piece of My Heart - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-piece-of-my-heart.txt
Cry Baby - Live at CNE Stadium, Toronto, Canada - June 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-cry-baby.txt
Get It While You Can - Live at McMahon Stadium, Calgary, Canada - July 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-get-it-while-you-can.txt
Ball and Chain - Live at McMahon Stadium, Calgary, Canada - July 1970;Pearl;Janis Joplin;data/lyrics/Janis-joplin-ball-and-chain.txt
Instant Hit;Cut;The Slits;data/lyrics/The-slits-instant-hit.txt
So Tough;Cut;The Slits;data/lyrics/The-slits-so-tough.txt
Spend, Spend, Spend;Cut;The Slits;data/lyrics/The-slits-spend-spend-spend.txt
Shoplifting;Cut;The Slits;data/lyrics/The-slits-shoplifting.txt
FM;Cut;The Slits;data/lyrics/The-slits-fm.txt
Newtown;Cut;The Slits;data/lyrics/The-slits-newtown.txt
Ping Pong Affair;Cut;The Slits;data/lyrics/The-slits-ping-pong-affair.txt
Love Und Romance;Cut;The Slits;data/lyrics/The-slits-love-und-romance.txt
Typical Girls;Cut;The Slits;data/lyrics/The-slits-typical-girls.txt
Adventures Close To Home;Cut;The Slits;data/lyrics/The-slits-adventures-close-to-home.txt
I Heard It Through The Grapevine;Cut;The Slits;data/lyrics/The-slits-i-heard-it-through-the-grapevine.txt
Liebe And Romanze - Slow Version;Cut;The Slits;data/lyrics/The-slits-liebe-and-romanze-slow-version.txt
Typical Girls - Brink Style Dub;Cut;The Slits;data/lyrics/The-slits-typical-girls.txt
Love And Romance - John Peel BBC Radio 1 Session 1977;Cut;The Slits;data/lyrics/The-slits-love-and-romance.txt
Vindictive - John Peel BBC Radio 1 Session 1977;Cut;The Slits;
Newtown - John Peel BBC Radio 1 Session 1977;Cut;The Slits;data/lyrics/The-slits-newtown.txt
Shoplifting - John Peel BBC Radio 1 Session 1977;Cut;The Slits;data/lyrics/The-slits-shoplifting.txt
So Tough - John Peel BBC Radio 1 Session 1977;Cut;The Slits;data/lyrics/The-slits-so-tough.txt
Instant Hit - John Peel BBC Radio 1 Session 1977;Cut;The Slits;data/lyrics/The-slits-instant-hit.txt
FM - John Peel BBC Radio 1 Session 1977;Cut;The Slits;data/lyrics/The-slits-fm.txt
"I Heard It Through The Grapevine - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-i-heard-it-through-the-grapevine.txt
Instant Hit - 8 Track Demo;Cut;The Slits;data/lyrics/The-slits-instant-hit.txt
Spend, Spend, Spend - 8 Track Demo;Cut;The Slits;data/lyrics/The-slits-spend-spend-spend.txt
Newtown - 8 Track Demo;Cut;The Slits;data/lyrics/The-slits-newtown.txt
Adventures Close To Home - 8 Track Demo;Cut;The Slits;data/lyrics/The-slits-adventures-close-to-home.txt
"Instant Hit - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-instant-hit.txt
"So Tough - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-so-tough.txt
Spend, Spend, Spend - Toast Version;Cut;The Slits;data/lyrics/The-slits-spend-spend-spend.txt
"Shoplifting - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-shoplifting.txt
"FM - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-fm.txt
"Newtown - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-newtown.txt
"Ping Pong Affair - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-ping-pong-affair.txt
"Love Und Romance - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-love-und-romance.txt
"Typical Girls - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-typical-girls.txt
"Adventures Close To Home - ""Rough Mix""";Cut;The Slits;data/lyrics/The-slits-adventures-close-to-home.txt
So Tough - Outtake;Cut;The Slits;data/lyrics/The-slits-so-tough.txt
Instant Hit - Instrumental Outtake;Cut;The Slits;data/lyrics/The-slits-instant-hit.txt
Typical Girls - Instrumental Outtake;Cut;The Slits;data/lyrics/The-slits-typical-girls.txt
Spend, Spend, Spend - Dub Version;Cut;The Slits;data/lyrics/The-slits-spend-spend-spend.txt
In The Beginning, There Was Rhythm - Early Version;Cut;The Slits;data/lyrics/The-slits-in-the-beginning-there-was-rhythm-early-version.txt
Jimmy James - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-jimmy-james.txt
Funky Boss - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-funky-boss.txt
Pass The Mic - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-pass-the-mic.txt
Gratitude - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-gratitude.txt
Lighten Up - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-lighten-up.txt
Finger Lickin' Good - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-finger-lickin-good.txt
So What'Cha Want - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-so-whatcha-want.txt
The Biz Vs. The Nuge - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-the-biz-vs-the-nuge.txt
Time For Livin' - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-time-for-livin.txt
Something's Got To Give - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-somethings-got-to-give.txt
The Blue Nun - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-the-blue-nun.txt
Stand Together - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-stand-together.txt
Pow - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-pow.txt
The Maestro - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-the-maestro.txt
Groove Holmes - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-groove-holmes.txt
Live At P.J.'s - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-live-at-pjs.txt
Mark On The Bus - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-mark-on-the-bus.txt
Professor Booty - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-professor-booty.txt
In 3's - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-in-3s.txt
Namaste - Remastered 2009;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-namaste.txt
Dub The Mic - Instrumental;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-dub-the-mic-instrumental.txt
Pass The Mic (Pt. 2, Skills To Pay The Bills);Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-pass-the-mic.txt
Drunken Praying Mantis Style - Instrumental;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-drunken-praying-mantis-style.txt
Netty's Girl;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-nettys-girl.txt
The Skills To Pay The Bills;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-the-skills-to-pay-the-bills.txt
So What'Cha Want - Soul Assassin Remix Version;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-so-whatcha-want-soul-assassin-remix-version.txt
So What'Cha Want - Butt Naked Version;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-so-whatcha-want.txt
Groove Holmes - Live Vs. The Biz;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-groove-holmes-live-vs-the-biz.txt
So What'Cha Want - All The Way Live Freestyle Version;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-so-whatcha-want.txt
Stand Together - Live;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-stand-together.txt
Finger Lickin' Good - Government Cheese Remix;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-finger-lickin-good.txt
Gratitude - Live At Budokan;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-gratitude.txt
Honky Rink;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-honky-rink.txt
Jimmy James - Original Original Version;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-jimmy-james-original-original-version.txt
Boomin' Granny;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-boomin-granny.txt
Drinkin' Wine - Instrumental;Check Your Head;Beastie Boys;data/lyrics/Beastie-boys-drinkin-wine.txt
Age of Consent - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-age-of-consent.txt
We All Stand - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-we-all-stand.txt
The Village - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-the-village.txt
5 8 6 - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-5-8-6.txt
Your Silent Face - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-your-silent-face.txt
Ultraviolence - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-ultraviolence.txt
Ecstacy - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-ecstacy.txt
Leave Me Alone - 2015 Remaster;Power, Corruption & Lies;New Order;data/lyrics/New-order-leave-me-alone.txt
A Hard Day's Night - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-a-hard-days-night.txt
I Should Have Known Better - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-i-should-have-known-better.txt
If I Fell - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-if-i-fell.txt
I'm Happy Just To Dance With You - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-im-happy-just-to-dance-with-you.txt
And I Love Her - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-and-i-love-her.txt
Tell Me Why - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-tell-me-why.txt
Can't Buy Me Love - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-cant-buy-me-love.txt
Any Time At All - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-any-time-at-all.txt
I'll Cry Instead - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-ill-cry-instead.txt
Things We Said Today - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-things-we-said-today.txt
When I Get Home - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-when-i-get-home.txt
You Can't Do That - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-you-cant-do-that.txt
I'll Be Back - Remastered 2009;A Hard Day's Night;The Beatles;data/lyrics/The-beatles-ill-be-back.txt
Shine On You Crazy Diamond (Pts. 1-5);Wish You Were Here;Pink Floyd;data/lyrics/Pink-floyd-shine-on-you-crazy-diamond.txt
Welcome to the Machine;Wish You Were Here;Pink Floyd;data/lyrics/Pink-floyd-welcome-to-the-machine.txt
Have a Cigar;Wish You Were Here;Pink Floyd;data/lyrics/Pink-floyd-have-a-cigar.txt
Wish You Were Here;Wish You Were Here;Pink Floyd;data/lyrics/Pink-floyd-wish-you-were-here.txt
Shine On You Crazy Diamond (Pts. 6-9);Wish You Were Here;Pink Floyd;data/lyrics/Pink-floyd-shine-on-you-crazy-diamond.txt
We Dance;Wowee Zowee;Pavement;data/lyrics/Pavement-we-dance.txt
Rattled by the Rush;Wowee Zowee;Pavement;data/lyrics/Pavement-rattled-by-the-rush.txt
Black Out;Wowee Zowee;Pavement;data/lyrics/Pavement-black-out.txt
Brinx Job;Wowee Zowee;Pavement;data/lyrics/Pavement-brinx-job.txt
Grounded;Wowee Zowee;Pavement;data/lyrics/Pavement-grounded.txt
Serpentine Pad;Wowee Zowee;Pavement;data/lyrics/Pavement-serpentine-pad.txt
Motion Suggests;Wowee Zowee;Pavement;data/lyrics/Pavement-motion-suggests.txt
Father to a Sister of Thought;Wowee Zowee;Pavement;data/lyrics/Pavement-father-to-a-sister-of-thought.txt
Extradition;Wowee Zowee;Pavement;data/lyrics/Pavement-extradition.txt
Best Friends Arm;Wowee Zowee;Pavement;data/lyrics/Pavement-best-friends-arm.txt
Grave Architecture;Wowee Zowee;Pavement;data/lyrics/Pavement-grave-architecture.txt
AT&T;Wowee Zowee;Pavement;
Flux = Rad;Wowee Zowee;Pavement;data/lyrics/Pavement-flux-rad.txt
Fight This Generation;Wowee Zowee;Pavement;data/lyrics/Pavement-fight-this-generation.txt
Kennel District;Wowee Zowee;Pavement;data/lyrics/Pavement-kennel-district.txt
Pueblo;Wowee Zowee;Pavement;data/lyrics/Pavement-pueblo.txt
Half a Canyon;Wowee Zowee;Pavement;data/lyrics/Pavement-half-a-canyon.txt
Western Homes;Wowee Zowee;Pavement;data/lyrics/Pavement-western-homes.txt
Help! - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-help.txt
The Night Before - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-the-night-before.txt
You've Got To Hide Your Love Away - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-youve-got-to-hide-your-love-away.txt
I Need You - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-i-need-you.txt
Another Girl - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-another-girl.txt
You're Going To Lose That Girl - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-youre-going-to-lose-that-girl.txt
Ticket To Ride - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-ticket-to-ride.txt
Act Naturally - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-act-naturally.txt
It's Only Love - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-its-only-love.txt
You Like Me Too Much - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-you-like-me-too-much.txt
Tell Me What You See - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-tell-me-what-you-see.txt
I've Just Seen A Face - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-ive-just-seen-a-face.txt
Yesterday - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-yesterday-remastered-2009.txt
Dizzy Miss Lizzy - Remastered 2009;Help!;The Beatles;data/lyrics/The-beatles-dizzy-miss-lizzy.txt
D.'s Car Jam / Anxious Mo-Fo;Double Nickels on the Dime;Minutemen;
Theatre Is the Life of You;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-theatre-is-the-life-of-you.txt
Viet Nam;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-viet-nam.txt
Cohesion;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-cohesion.txt
It's Expected I'm Gone;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-its-expected-im-gone.txt
#1 Hit Song;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-1-hit-song.txt
Two Beads at the End;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-two-beads-at-the-end.txt
Do You Want New Wave or Do You Want the Truth;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-do-you-want-new-wave-or-do-you-want-the-truth.txt
Don't Look Now;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-dont-look-now.txt
Shit from an Old Notebook;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-shit-from-an-old-notebook.txt
Nature Without Man;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-nature-without-man.txt
One Reporters Opinion;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-one-reporters-opinion.txt
Political Song for Michael Jackson to Sing;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-political-song-for-michael-jackson-to-sing.txt
Maybe Partying Will Help;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-maybe-partying-will-help.txt
Toadies;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-toadies.txt
Retreat;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-retreat.txt
The Big Foist;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-the-big-foist.txt
God Bows to Math;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-god-bows-to-math.txt
Corona;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-corona.txt
The Glory of Man;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-the-glory-of-man.txt
Take 5, D.;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-take-5-d.txt
My Heart and the Real World;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-my-heart-and-the-real-world.txt
History Lesson Part 2;Double Nickels on the Dime;Minutemen;
You Need the Glory;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-you-need-the-glory.txt
The Roar of the Masses Could Be Farts;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-the-roar-of-the-masses-could-be-farts.txt
West Germany;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-west-germany.txt
The Politics of Time;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-the-politics-of-time.txt
Themselves;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-themselves.txt
Please Don't Be Gentle with Me;Double Nickels on the Dime;Minutemen;data/lyrics/Minutemen-please-dont-be-gentle-with-me.txt
